id,code,name,dish_type,cooking_method,description,instructions,tags,ingredients_json,is_active
,DISH-SAV-216,Tôm thẻ rim mặn ngọt,savory,braise,Tôm thẻ chế biến rim mặn ngọt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Tôm thẻ"",""quantity"":120,""unit"":""g""},{""name"":""Nước mắm"",""quantity"":8,""unit"":""ml""},{""name"":""Đường nâu"",""quantity"":5,""unit"":""g""}]",true
,DISH-SAV-217,Tôm thẻ xào sả ớt,savory,stir_fry,Tôm thẻ chế biến xào sả ớt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Tôm thẻ"",""quantity"":120,""unit"":""g""},{""name"":""Sả"",""quantity"":12,""unit"":""g""},{""name"":""Ớt sừng"",""quantity"":5,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":8,""unit"":""ml""}]",true
,DISH-SAV-218,Tôm thẻ hấp gừng,savory,steam,Tôm thẻ chế biến hấp gừng theo khẩu vị gia đình Việt.,"Sơ chế nguyên liệu, ướp nhẹ, hấp cùng gia vị đến chín và dùng nóng.","món mặn, Việt Nam, giàu đạm","[{""name"":""Tôm thẻ"",""quantity"":120,""unit"":""g""},{""name"":""Gừng"",""quantity"":8,""unit"":""g""},{""name"":""Hành lá"",""quantity"":12,""unit"":""g""}]",true
,DISH-SAV-219,Tôm thẻ sốt cà chua,savory,braise,Tôm thẻ chế biến sốt cà chua theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Tôm thẻ"",""quantity"":120,""unit"":""g""},{""name"":""Cà chua"",""quantity"":80,""unit"":""g""},{""name"":""Hành tím"",""quantity"":8,""unit"":""g""}]",true
,DISH-SAV-220,Tôm thẻ rang muối,savory,,Tôm thẻ chế biến rang muối theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Tôm thẻ"",""quantity"":120,""unit"":""g""},{""name"":""Muối hột"",""quantity"":3,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":12,""unit"":""ml""}]",true
,DISH-SAV-221,Ốc bươu rim mặn ngọt,savory,braise,Ốc bươu chế biến rim mặn ngọt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Ốc bươu"",""quantity"":120,""unit"":""g""},{""name"":""Nước mắm"",""quantity"":8,""unit"":""ml""},{""name"":""Đường nâu"",""quantity"":5,""unit"":""g""}]",true
,DISH-SAV-222,Ốc bươu xào sả ớt,savory,stir_fry,Ốc bươu chế biến xào sả ớt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Ốc bươu"",""quantity"":120,""unit"":""g""},{""name"":""Sả"",""quantity"":12,""unit"":""g""},{""name"":""Ớt sừng"",""quantity"":5,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":8,""unit"":""ml""}]",true
,DISH-SAV-223,Ốc bươu hấp gừng,savory,steam,Ốc bươu chế biến hấp gừng theo khẩu vị gia đình Việt.,"Sơ chế nguyên liệu, ướp nhẹ, hấp cùng gia vị đến chín và dùng nóng.","món mặn, Việt Nam, giàu đạm","[{""name"":""Ốc bươu"",""quantity"":120,""unit"":""g""},{""name"":""Gừng"",""quantity"":8,""unit"":""g""},{""name"":""Hành lá"",""quantity"":12,""unit"":""g""}]",true
,DISH-SAV-224,Ốc bươu sốt cà chua,savory,braise,Ốc bươu chế biến sốt cà chua theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Ốc bươu"",""quantity"":120,""unit"":""g""},{""name"":""Cà chua"",""quantity"":80,""unit"":""g""},{""name"":""Hành tím"",""quantity"":8,""unit"":""g""}]",true
,DISH-SAV-225,Ốc bươu rang muối,savory,,Ốc bươu chế biến rang muối theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Ốc bươu"",""quantity"":120,""unit"":""g""},{""name"":""Muối hột"",""quantity"":3,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":12,""unit"":""ml""}]",true
,DISH-SAV-226,Sò huyết rim mặn ngọt,savory,braise,Sò huyết chế biến rim mặn ngọt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Sò huyết"",""quantity"":120,""unit"":""g""},{""name"":""Nước mắm"",""quantity"":8,""unit"":""ml""},{""name"":""Đường nâu"",""quantity"":5,""unit"":""g""}]",true
,DISH-SAV-227,Sò huyết xào sả ớt,savory,stir_fry,Sò huyết chế biến xào sả ớt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Sò huyết"",""quantity"":120,""unit"":""g""},{""name"":""Sả"",""quantity"":12,""unit"":""g""},{""name"":""Ớt sừng"",""quantity"":5,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":8,""unit"":""ml""}]",true
,DISH-SAV-228,Sò huyết hấp gừng,savory,steam,Sò huyết chế biến hấp gừng theo khẩu vị gia đình Việt.,"Sơ chế nguyên liệu, ướp nhẹ, hấp cùng gia vị đến chín và dùng nóng.","món mặn, Việt Nam, giàu đạm","[{""name"":""Sò huyết"",""quantity"":120,""unit"":""g""},{""name"":""Gừng"",""quantity"":8,""unit"":""g""},{""name"":""Hành lá"",""quantity"":12,""unit"":""g""}]",true
,DISH-SAV-229,Sò huyết sốt cà chua,savory,braise,Sò huyết chế biến sốt cà chua theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Sò huyết"",""quantity"":120,""unit"":""g""},{""name"":""Cà chua"",""quantity"":80,""unit"":""g""},{""name"":""Hành tím"",""quantity"":8,""unit"":""g""}]",true
,DISH-SAV-230,Sò huyết rang muối,savory,,Sò huyết chế biến rang muối theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Sò huyết"",""quantity"":120,""unit"":""g""},{""name"":""Muối hột"",""quantity"":3,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":12,""unit"":""ml""}]",true
,DISH-SAV-231,Hàu rim mặn ngọt,savory,braise,Hàu chế biến rim mặn ngọt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Hàu"",""quantity"":120,""unit"":""g""},{""name"":""Nước mắm"",""quantity"":8,""unit"":""ml""},{""name"":""Đường nâu"",""quantity"":5,""unit"":""g""}]",true
,DISH-SAV-232,Hàu xào sả ớt,savory,stir_fry,Hàu chế biến xào sả ớt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Hàu"",""quantity"":120,""unit"":""g""},{""name"":""Sả"",""quantity"":12,""unit"":""g""},{""name"":""Ớt sừng"",""quantity"":5,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":8,""unit"":""ml""}]",true
,DISH-SAV-233,Hàu hấp gừng,savory,steam,Hàu chế biến hấp gừng theo khẩu vị gia đình Việt.,"Sơ chế nguyên liệu, ướp nhẹ, hấp cùng gia vị đến chín và dùng nóng.","món mặn, Việt Nam, giàu đạm","[{""name"":""Hàu"",""quantity"":120,""unit"":""g""},{""name"":""Gừng"",""quantity"":8,""unit"":""g""},{""name"":""Hành lá"",""quantity"":12,""unit"":""g""}]",true
,DISH-SAV-234,Hàu sốt cà chua,savory,braise,Hàu chế biến sốt cà chua theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Hàu"",""quantity"":120,""unit"":""g""},{""name"":""Cà chua"",""quantity"":80,""unit"":""g""},{""name"":""Hành tím"",""quantity"":8,""unit"":""g""}]",true
,DISH-SAV-235,Hàu rang muối,savory,,Hàu chế biến rang muối theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Hàu"",""quantity"":120,""unit"":""g""},{""name"":""Muối hột"",""quantity"":3,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":12,""unit"":""ml""}]",true
,DISH-SAV-236,Bạch tuộc rim mặn ngọt,savory,braise,Bạch tuộc chế biến rim mặn ngọt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Bạch tuộc"",""quantity"":120,""unit"":""g""},{""name"":""Nước mắm"",""quantity"":8,""unit"":""ml""},{""name"":""Đường nâu"",""quantity"":5,""unit"":""g""}]",true
,DISH-SAV-237,Bạch tuộc xào sả ớt,savory,stir_fry,Bạch tuộc chế biến xào sả ớt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Bạch tuộc"",""quantity"":120,""unit"":""g""},{""name"":""Sả"",""quantity"":12,""unit"":""g""},{""name"":""Ớt sừng"",""quantity"":5,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":8,""unit"":""ml""}]",true
,DISH-SAV-238,Bạch tuộc hấp gừng,savory,steam,Bạch tuộc chế biến hấp gừng theo khẩu vị gia đình Việt.,"Sơ chế nguyên liệu, ướp nhẹ, hấp cùng gia vị đến chín và dùng nóng.","món mặn, Việt Nam, giàu đạm","[{""name"":""Bạch tuộc"",""quantity"":120,""unit"":""g""},{""name"":""Gừng"",""quantity"":8,""unit"":""g""},{""name"":""Hành lá"",""quantity"":12,""unit"":""g""}]",true
,DISH-SAV-239,Bạch tuộc sốt cà chua,savory,braise,Bạch tuộc chế biến sốt cà chua theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Bạch tuộc"",""quantity"":120,""unit"":""g""},{""name"":""Cà chua"",""quantity"":80,""unit"":""g""},{""name"":""Hành tím"",""quantity"":8,""unit"":""g""}]",true
,DISH-SAV-240,Bạch tuộc rang muối,savory,,Bạch tuộc chế biến rang muối theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Bạch tuộc"",""quantity"":120,""unit"":""g""},{""name"":""Muối hột"",""quantity"":3,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":12,""unit"":""ml""}]",true
,DISH-SAV-241,Ghẹ rim mặn ngọt,savory,braise,Ghẹ chế biến rim mặn ngọt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Ghẹ"",""quantity"":120,""unit"":""g""},{""name"":""Nước mắm"",""quantity"":8,""unit"":""ml""},{""name"":""Đường nâu"",""quantity"":5,""unit"":""g""}]",true
,DISH-SAV-242,Ghẹ xào sả ớt,savory,stir_fry,Ghẹ chế biến xào sả ớt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Ghẹ"",""quantity"":120,""unit"":""g""},{""name"":""Sả"",""quantity"":12,""unit"":""g""},{""name"":""Ớt sừng"",""quantity"":5,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":8,""unit"":""ml""}]",true
,DISH-SAV-243,Ghẹ hấp gừng,savory,steam,Ghẹ chế biến hấp gừng theo khẩu vị gia đình Việt.,"Sơ chế nguyên liệu, ướp nhẹ, hấp cùng gia vị đến chín và dùng nóng.","món mặn, Việt Nam, giàu đạm","[{""name"":""Ghẹ"",""quantity"":120,""unit"":""g""},{""name"":""Gừng"",""quantity"":8,""unit"":""g""},{""name"":""Hành lá"",""quantity"":12,""unit"":""g""}]",true
,DISH-SAV-244,Ghẹ sốt cà chua,savory,braise,Ghẹ chế biến sốt cà chua theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Ghẹ"",""quantity"":120,""unit"":""g""},{""name"":""Cà chua"",""quantity"":80,""unit"":""g""},{""name"":""Hành tím"",""quantity"":8,""unit"":""g""}]",true
,DISH-SAV-245,Ghẹ rang muối,savory,,Ghẹ chế biến rang muối theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Ghẹ"",""quantity"":120,""unit"":""g""},{""name"":""Muối hột"",""quantity"":3,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":12,""unit"":""ml""}]",true
,DISH-SAV-246,Cua biển rim mặn ngọt,savory,braise,Cua biển chế biến rim mặn ngọt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Cua biển"",""quantity"":120,""unit"":""g""},{""name"":""Nước mắm"",""quantity"":8,""unit"":""ml""},{""name"":""Đường nâu"",""quantity"":5,""unit"":""g""}]",true
,DISH-SAV-247,Cua biển xào sả ớt,savory,stir_fry,Cua biển chế biến xào sả ớt theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Cua biển"",""quantity"":120,""unit"":""g""},{""name"":""Sả"",""quantity"":12,""unit"":""g""},{""name"":""Ớt sừng"",""quantity"":5,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":8,""unit"":""ml""}]",true
,DISH-SAV-248,Cua biển hấp gừng,savory,steam,Cua biển chế biến hấp gừng theo khẩu vị gia đình Việt.,"Sơ chế nguyên liệu, ướp nhẹ, hấp cùng gia vị đến chín và dùng nóng.","món mặn, Việt Nam, giàu đạm","[{""name"":""Cua biển"",""quantity"":120,""unit"":""g""},{""name"":""Gừng"",""quantity"":8,""unit"":""g""},{""name"":""Hành lá"",""quantity"":12,""unit"":""g""}]",true
,DISH-SAV-249,Cua biển sốt cà chua,savory,braise,Cua biển chế biến sốt cà chua theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Cua biển"",""quantity"":120,""unit"":""g""},{""name"":""Cà chua"",""quantity"":80,""unit"":""g""},{""name"":""Hành tím"",""quantity"":8,""unit"":""g""}]",true
,DISH-SAV-250,Cua biển rang muối,savory,,Cua biển chế biến rang muối theo khẩu vị gia đình Việt.,"Sơ chế, ướp nguyên liệu, chế biến cùng gia vị đến chín và nêm vừa ăn.","món mặn, Việt Nam, giàu đạm","[{""name"":""Cua biển"",""quantity"":120,""unit"":""g""},{""name"":""Muối hột"",""quantity"":3,""unit"":""g""},{""name"":""Dầu ăn"",""quantity"":12,""unit"":""ml""}]",true
,DISH-SOU-025,Canh cải cúc thịt bằm,soup,soup,"Canh cải cúc nấu thịt bằm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Cải cúc"",""quantity"":100,""unit"":""g""},{""name"":""Thịt heo xay"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-026,Canh cải cúc tôm,soup,soup,"Canh cải cúc nấu tôm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Cải cúc"",""quantity"":100,""unit"":""g""},{""name"":""Tôm thẻ"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-027,Canh cải thìa thịt bằm,soup,soup,"Canh cải thìa nấu thịt bằm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Cải thìa"",""quantity"":100,""unit"":""g""},{""name"":""Thịt heo xay"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-028,Canh cải thìa tôm,soup,soup,"Canh cải thìa nấu tôm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Cải thìa"",""quantity"":100,""unit"":""g""},{""name"":""Tôm thẻ"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-029,Canh cải bẹ xanh thịt bằm,soup,soup,"Canh cải bẹ xanh nấu thịt bằm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Cải bẹ xanh"",""quantity"":100,""unit"":""g""},{""name"":""Thịt heo xay"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
,DISH-SOU-030,Canh cải bẹ xanh tôm,soup,soup,"Canh cải bẹ xanh nấu tôm, thanh nhẹ cho bữa cơm.","Đun nước, cho nguyên liệu đạm vào nấu chín, thêm rau củ, nêm vừa ăn rồi tắt bếp khi rau vừa mềm.","canh, Việt Nam, nhiều rau","[{""name"":""Cải bẹ xanh"",""quantity"":100,""unit"":""g""},{""name"":""Tôm thẻ"",""quantity"":55,""unit"":""g""},{""name"":""Nước lọc"",""quantity"":350,""unit"":""ml""},{""name"":""Nước mắm"",""quantity"":5,""unit"":""ml""}]",true
